Location,date_months,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm
Adelaide,2009-11,18.013333333333332,30.843333333333323,1.4066666666666667,41.4,11.433333333333334,17.533333333333335,44.86666666666667,31.566666666666666,1015.6466666666669,1013.6333333333332,23.66666666666667,29.08
Adelaide,2009-12,15.9,28.516129032258057,0.5870967741935483,38.483870967741936,10.838709677419354,18.419354838709676,47.38709677419355,32.70967741935484,1016.9354838709677,1015.1548387096774,21.499999999999996,26.98709677419355
Adelaide,2010-01,18.1,31.374193548387098,0.29677419354838713,37.25806451612903,9.870967741935484,16.93548387096774,43.193548387096776,27.967741935483872,1014.3967741935484,979.835483870968,23.2,28.496774193548386
Adelaide,2010-02,19.03571428571429,31.371428571428574,0.19999999999999998,38.32142857142857,8.321428571428571,16.857142857142858,49.035714285714285,31.857142857142858,1016.3035714285714,1014.5821428571428,23.41428571428572,29.75357142857143
Adelaide,2010-03,16.174193548387098,27.73870967741936,0.6129032258064516,34.483870967741936,8.838709677419354,14.709677419354838,56.0,36.87096774193548,1020.3129032258064,985.3838709677419,19.635483870967747,26.219354838709677
Adelaide,2010-04,14.259999999999998,24.070000000000004,1.6533333333333335,33.833333333333336,8.633333333333333,14.333333333333334,62.266666666666666,46.166666666666664,1019.7666666666667,1017.4166666666667,18.423333333333336,22.76666666666667
Adelaide,2010-05,10.433333333333335,19.783333333333335,1.8933333333333333,31.333333333333332,8.266666666666667,13.133333333333333,65.2,49.2,1019.7033333333333,1017.3999999999999,14.643333333333334,18.816666666666666
Adelaide,2010-06,7.596551724137932,15.775862068965518,2.268965517241379,32.3448275862069,5.896551724137931,14.379310344827585,80.96551724137932,58.724137931034484,1025.2413793103449,1023.1965517241379,10.675862068965518,14.703448275862073
Adelaide,2010-07,6.72758620689655,15.39655172413793,2.0620689655172413,29.482758620689655,6.827586206896552,13.275862068965518,80.03448275862068,60.3448275862069,1025.2620689655175,1023.0862068965515,10.117241379310345,14.337931034482756
Adelaide,2010-08,8.210344827586207,15.224137931034484,3.9655172413793105,43.41379310344828,13.931034482758621,18.06896551724138,69.55172413793103,56.13793103448276,1017.7448275862067,1016.2551724137933,11.279310344827582,14.127586206896554
Adelaide,2010-09,9.236666666666666,16.90666666666667,2.4066666666666667,38.56666666666667,11.533333333333333,18.3,65.56666666666666,55.56666666666667,1021.3666666666667,1019.316666666667,13.113333333333333,15.48666666666667
Adelaide,2010-10,11.693548387096774,21.377419354838715,0.9419354838709678,38.61290322580645,10.774193548387096,17.096774193548388,54.29032258064516,43.354838709677416,1020.1774193548388,1018.6387096774196,16.293548387096777,19.89677419354839
Adelaide,2010-11,14.133333333333331,24.32333333333333,0.7733333333333333,34.833333333333336,10.933333333333334,14.033333333333333,55.06666666666667,42.9,1018.1133333333335,1016.2500000000001,18.333333333333332,22.45666666666666
Adelaide,2010-12,16.03225806451613,26.69677419354839,2.806451612903226,41.67741935483871,13.35483870967742,18.161290322580644,53.354838709677416,39.645161290322584,1011.6967741935483,1010.1064516129035,20.199999999999996,24.79032258064516
Adelaide,2011-01,18.30645161290322,30.629032258064516,0.5612903225806452,34.903225806451616,9.064516129032258,15.580645161290322,51.41935483870968,36.83870967741935,1011.3580645161287,1009.6516129032257,22.874193548387094,28.95161290322581
Adelaide,2011-02,18.625925925925927,29.244444444444444,0.5259259259259259,35.925925925925924,9.703703703703704,15.444444444444445,56.0,40.851851851851855,1015.8925925925927,1013.9814814814815,22.022222222222222,27.76296296296296
Adelaide,2011-03,15.225806451612906,24.596774193548384,2.638709677419355,33.58064516129032,9.0,14.225806451612904,63.54838709677419,48.70967741935484,1017.3032258064518,1015.7451612903228,18.16129032258064,23.35161290322581
Adelaide,2011-05,9.983870967741938,17.95806451612903,1.993548387096774,32.16129032258065,7.67741935483871,13.0,66.51612903225806,54.83870967741935,1023.3000000000001,1021.0096774193546,13.754838709677417,16.848387096774193
Adelaide,2011-06,8.486206896551725,16.496551724137934,1.1310344827586205,36.37931034482759,10.137931034482758,15.655172413793103,69.48275862068965,56.3448275862069,1024.2655172413793,1022.048275862069,12.031034482758617,15.6
Adelaide,2011-07,8.193103448275862,15.613793103448275,2.117241379310345,35.724137931034484,8.862068965517242,15.517241379310345,74.93103448275862,55.724137931034484,1022.5137931034486,1020.5827586206893,10.944827586206896,15.00689655172414
Adelaide,2011-08,9.484615384615385,17.861538461538462,3.5538461538461545,35.19230769230769,10.538461538461538,16.23076923076923,69.46153846153847,51.61538461538461,1020.7692307692307,1018.596153846154,13.569230769230773,17.107692307692307
Adelaide,2011-09,10.236666666666668,20.78333333333334,1.56,41.266666666666666,13.666666666666666,17.433333333333334,51.63333333333333,41.06666666666667,1018.8433333333331,1016.4033333333332,15.580000000000002,19.313333333333333
Adelaide,2011-10,13.03225806451613,22.109677419354846,1.3741935483870966,38.03225806451613,11.96774193548387,15.129032258064516,57.16129032258065,46.16129032258065,1018.8354838709681,1017.1451612903228,16.841935483870966,20.34193548387097
Adelaide,2011-11,14.696666666666665,26.750000000000004,0.84,39.8,10.9,15.8,55.3,36.666666666666664,1015.7400000000001,1013.5600000000002,19.753333333333334,25.143333333333334
Adelaide,2011-12,16.22,27.586666666666662,0.6066666666666668,39.733333333333334,11.5,16.566666666666666,47.833333333333336,33.13333333333333,1014.7033333333331,1012.5233333333333,20.733333333333334,26.20666666666667
Adelaide,2012-01,18.950000000000003,30.796666666666663,0.6,45.1,12.366666666666667,17.866666666666667,45.333333333333336,33.53333333333333,1014.0600000000001,1012.2966666666667,22.67,29.160000000000004
Adelaide,2012-02,17.16206896551724,28.21034482758621,0.8620689655172413,36.10344827586207,9.241379310344827,15.344827586206897,55.03448275862069,37.10344827586207,1013.9448275862068,1012.458620689655,21.07241379310345,26.844827586206897
Adelaide,2012-03,15.051612903225811,26.174193548387095,2.070967741935484,38.354838709677416,9.03225806451613,16.096774193548388,60.54838709677419,38.67741935483871,1016.8387096774196,1014.9838709677417,18.529032258064515,24.877419354838707
Adelaide,2012-04,12.458620689655177,24.024137931034485,0.9310344827586206,32.3448275862069,8.827586206896552,14.931034482758621,52.89655172413793,41.689655172413794,1022.0344827586205,1019.758620689655,18.57586206896552,22.644827586206894
Adelaide,2012-05,9.530434782608694,18.530434782608697,1.973913043478261,33.65217391304348,8.434782608695652,14.956521739130435,63.34782608695652,53.26086956521739,1024.7173913043478,1022.3782608695652,13.730434782608699,17.28695652173913
Adelaide,2012-06,7.867857142857141,15.221428571428572,4.514285714285714,34.535714285714285,9.0,14.785714285714286,76.75,60.67857142857143,986.1464285714288,1020.4142857142859,10.807142857142855,14.260714285714286
Adelaide,2012-07,7.829032258064517,15.325806451612905,2.1354838709677426,32.806451612903224,8.161290322580646,14.709677419354838,77.06451612903226,56.87096774193548,1024.5225806451613,1022.6290322580645,10.709677419354838,14.409677419354837
Adelaide,2012-08,7.73,15.940000000000001,2.2666666666666666,42.5,11.5,19.4,70.76666666666667,56.3,1019.613333333333,1017.4833333333335,11.543333333333333,14.803333333333333
Adelaide,2012-09,9.840000000000002,19.80666666666667,0.7266666666666666,41.56666666666667,14.533333333333333,18.366666666666667,53.03333333333333,46.93333333333333,1018.2166666666665,1016.0233333333331,15.109999999999994,18.3
Adelaide,2012-10,10.676666666666666,23.293333333333337,0.6466666666666666,38.333333333333336,11.066666666666666,17.333333333333332,49.233333333333334,36.233333333333334,1020.4799999999999,1018.0899999999999,16.719999999999995,21.860000000000003
Adelaide,2012-11,15.076666666666666,27.67333333333333,0.58,40.5,12.266666666666667,17.766666666666666,43.7,31.233333333333334,1016.2833333333332,1014.24,20.47000000000001,26.209999999999997
Adelaide,2013-01,16.821428571428573,30.964285714285715,0.41428571428571426,38.642857142857146,10.571428571428571,17.714285714285715,45.57142857142857,29.071428571428573,1013.65,1011.9214285714286,22.34642857142857,29.25714285714285
Adelaide,2013-03,18.217857142857145,28.492857142857144,0.6928571428571428,39.57142857142857,11.785714285714286,16.928571428571427,55.57142857142857,38.17857142857143,1016.7071428571429,1015.0178571428571,21.035714285714295,26.867857142857144
Adelaide,2013-04,13.37037037037037,23.785185185185178,1.2296296296296296,33.0,7.962962962962963,14.777777777777779,60.333333333333336,43.370370370370374,1020.877777777778,1018.5851851851852,17.69259259259259,22.666666666666668
Adelaide,2013-05,12.24074074074074,20.65185185185185,2.0148148148148146,33.370370370370374,10.592592592592593,14.296296296296296,62.77777777777778,46.44444444444444,1021.1629629629629,1018.6925925925925,15.95925925925926,19.75925925925926
Adelaide,2013-06,8.696428571428571,16.532142857142855,2.6357142857142857,32.0,8.25,13.964285714285714,78.03571428571429,58.75,1021.9821428571428,1020.1071428571429,11.864285714285716,15.835714285714285
Adelaide,2013-07,9.132258064516128,16.216129032258063,3.8451612903225807,39.45161290322581,11.419354838709678,16.93548387096774,74.90322580645162,61.935483870967744,1021.6322580645162,1019.783870967742,11.787096774193548,14.951612903225804
Adelaide,2013-08,9.148275862068965,17.172413793103452,2.8827586206896556,43.206896551724135,15.03448275862069,19.448275862068964,73.55172413793103,60.03448275862069,1016.6655172413792,1014.7000000000003,12.727586206896552,15.77931034482759
Adelaide,2013-09,12.888888888888884,22.40740740740741,0.6740740740740739,45.888888888888886,14.925925925925926,17.333333333333332,56.55555555555556,47.370370370370374,1014.7333333333335,1012.2111111111111,17.5962962962963,20.98148148148148
Adelaide,2013-10,11.544444444444446,22.1,1.1259259259259258,46.407407407407405,14.703703703703704,21.77777777777778,54.18518518518518,39.370370370370374,1017.437037037037,1015.7148148148146,16.22592592592593,20.84444444444445
Adelaide,2013-11,13.264285714285714,25.17142857142857,0.17857142857142858,39.642857142857146,12.928571428571429,16.428571428571427,47.17857142857143,33.892857142857146,1017.7071428571428,1015.7178571428573,18.175,23.84285714285715
Adelaide,2013-12,15.551851851851852,27.911111111111115,0.5037037037037037,40.925925925925924,11.25925925925926,17.037037037037038,45.51851851851852,34.2962962962963,1014.725925925926,1013.3407407407408,21.22222222222222,26.129629629629633
Adelaide,2014-01,18.716666666666665,32.779999999999994,0.32,41.333333333333336,11.0,16.366666666666667,43.333333333333336,28.066666666666666,1014.7966666666667,1012.7966666666669,24.370000000000005,31.186666666666678
Adelaide,2014-02,17.810714285714287,29.792857142857144,3.507142857142857,41.92857142857143,10.857142857142858,17.142857142857142,50.107142857142854,35.464285714285715,1013.9392857142857,1012.5749999999998,22.26071428571429,28.20357142857144
Adelaide,2014-03,15.153846153846152,27.36153846153847,0.7307692307692307,34.73076923076923,7.153846153846154,15.346153846153847,64.46153846153847,41.96153846153846,1019.1538461538462,1017.3961538461537,19.115384615384617,25.72307692307692
Adelaide,2014-04,13.383333333333331,22.94333333333333,1.6866666666666668,33.43333333333333,10.9,15.233333333333333,61.9,44.43333333333333,1019.3066666666666,1016.9300000000001,17.75,22.033333333333335
Adelaide,2014-05,11.766666666666667,20.022222222222226,2.3703703703703702,32.55555555555556,9.25925925925926,12.518518518518519,69.92592592592592,53.7037037037037,1020.0222222222225,1017.6999999999998,15.5037037037037,19.200000000000003
Adelaide,2014-06,9.346666666666666,16.33,3.473333333333333,37.266666666666666,10.266666666666667,15.466666666666667,78.93333333333334,63.6,1021.6733333333333,1019.91,12.456666666666665,15.326666666666666
Adelaide,2014-07,8.164516129032256,15.335483870967739,3.2129032258064516,40.193548387096776,10.806451612903226,16.774193548387096,76.74193548387096,61.45161290322581,1020.4322580645163,1018.2870967741933,10.874193548387092,14.258064516129032
Adelaide,2014-08,6.764516129032258,17.409677419354836,0.6709677419354838,32.903225806451616,7.709677419354839,13.935483870967742,59.483870967741936,44.58064516129032,1028.9870967741938,1026.7580645161288,12.151612903225805,16.36774193548387
Adelaide,2014-09,10.783333333333335,20.913333333333338,1.0466666666666664,40.6,14.5,17.933333333333334,53.833333333333336,40.166666666666664,1020.6866666666668,1018.3433333333334,16.230000000000004,19.669999999999998
Adelaide,2014-10,12.148387096774195,25.967741935483883,0.16129032258064516,37.58064516129032,12.0,16.193548387096776,47.87096774193548,33.29032258064516,1019.0451612903225,1016.7806451612903,18.616129032258065,24.387096774193548
Adelaide,2014-11,14.493103448275862,26.36206896551725,0.8413793103448275,36.86206896551724,11.10344827586207,16.103448275862068,48.3448275862069,34.96551724137931,1017.3689655172413,1015.6206896551724,19.689655172413797,25.027586206896554
Adelaide,2014-12,15.35,27.025,0.2285714285714286,37.92857142857143,11.071428571428571,17.392857142857142,54.892857142857146,41.035714285714285,1012.8857142857141,1011.632142857143,20.56428571428571,25.53928571428571
Adelaide,2015-01,17.50322580645161,28.703225806451613,1.3419354838709678,42.61290322580645,12.161290322580646,17.161290322580644,55.32258064516129,41.87096774193548,1012.6870967741935,1010.9870967741938,21.56129032258065,27.051612903225806
Adelaide,2015-02,18.071428571428573,32.675,0.02142857142857143,36.92857142857143,9.142857142857142,17.178571428571427,46.285714285714285,29.464285714285715,1017.3857142857142,1015.4464285714287,23.135714285714283,30.96785714285715
Adelaide,2015-03,14.516129032258064,25.490322580645163,0.07741935483870968,35.83870967741935,9.161290322580646,17.93548387096774,58.96774193548387,38.03225806451613,919.9322580645162,951.3838709677419,18.04516129032258,24.20322580645161
Adelaide,2015-04,11.05,20.520000000000003,1.9133333333333336,31.6,7.566666666666666,12.466666666666667,60.9,45.2,1023.2100000000002,986.9066666666669,15.680000000000005,18.683333333333337
Adelaide,2015-05,10.467857142857143,18.603571428571428,2.5642857142857154,30.392857142857142,8.285714285714286,12.321428571428571,72.25,55.42857142857143,1023.3607142857139,984.7607142857141,14.232142857142858,16.871428571428574
Adelaide,2015-06,8.15,16.153333333333332,0.5133333333333333,25.2,4.666666666666667,9.866666666666667,73.86666666666666,55.96666666666667,1026.8833333333332,1024.8333333333335,11.256666666666668,15.356666666666667
Adelaide,2015-07,6.729032258064518,14.687096774193552,2.3741935483870966,32.774193548387096,7.645161290322581,12.806451612903226,74.87096774193549,59.41935483870968,1024.058064516129,1021.9967741935483,9.896774193548387,13.641935483870968
Adelaide,2015-08,8.206451612903226,15.77096774193548,1.5612903225806454,32.03225806451613,9.0,13.0,73.09677419354838,58.064516129032256,1022.8645161290325,1021.0258064516128,11.654838709677417,14.570967741935483
Adelaide,2015-09,8.979999999999997,19.199999999999996,1.74,33.8,10.233333333333333,13.7,52.266666666666666,45.7,1024.6933333333334,1022.3666666666668,14.943333333333333,17.983333333333334
Adelaide,2015-10,14.016129032258064,27.093548387096774,0.2903225806451613,32.0,7.935483870967742,12.870967741935484,48.225806451612904,34.03225806451613,1022.441935483871,1020.2806451612903,19.53870967741935,25.729032258064517
Adelaide,2015-11,13.817241379310342,26.686206896551727,0.3379310344827586,32.93103448275862,8.206896551724139,14.379310344827585,46.758620689655174,36.44827586206897,980.8827586206897,1014.3965517241379,19.779310344827586,25.49655172413793
Adelaide,2015-12,18.226666666666667,32.78,0.43333333333333335,36.666666666666664,9.4,14.066666666666666,36.333333333333336,26.866666666666667,981.1566666666665,1013.3766666666666,24.80666666666667,31.056666666666665
Adelaide,2016-01,18.13548387096774,31.190322580645155,1.703225806451613,35.193548387096776,6.67741935483871,13.774193548387096,47.645161290322584,31.93548387096774,1014.9548387096777,1013.0935483870969,23.277419354838713,29.51612903225807
Adelaide,2016-02,16.36896551724138,29.289655172413795,0.6344827586206896,34.41379310344828,6.206896551724138,13.206896551724139,57.689655172413794,37.206896551724135,1016.6999999999998,1015.0206896551725,20.7448275862069,27.775862068965516
Adelaide,2016-03,16.819354838709675,28.641935483870967,1.7354838709677418,28.29032258064516,4.870967741935484,11.258064516129032,59.483870967741936,39.774193548387096,1018.3645161290322,1016.5,20.529032258064518,27.248387096774195
Adelaide,2016-04,12.59,24.826666666666668,0.32000000000000006,29.266666666666666,6.733333333333333,12.133333333333333,55.5,39.36666666666667,1022.4766666666667,1019.7833333333333,18.556666666666665,23.516666666666662
Adelaide,2016-05,12.39032258064516,19.79354838709677,2.838709677419355,35.225806451612904,9.64516129032258,11.838709677419354,71.0,58.29032258064516,1016.5580645161291,1014.6290322580644,15.374193548387096,18.58387096774193
Adelaide,2016-06,8.889999999999997,16.043333333333333,3.1733333333333325,33.63333333333333,7.533333333333333,12.7,76.73333333333333,62.86666666666667,1018.6666666666665,1016.896666666667,12.096666666666668,14.983333333333333
Adelaide,2016-07,8.109677419354838,15.283870967741937,3.612903225806452,35.903225806451616,8.290322580645162,13.516129032258064,76.12903225806451,63.41935483870968,1020.5903225806453,1018.3451612903224,11.122580645161289,14.338709677419354
Adelaide,2016-08,7.735483870967744,17.65806451612903,1.8967741935483873,36.645161290322584,8.387096774193548,14.225806451612904,65.64516129032258,50.45161290322581,1020.7548387096773,1018.6290322580644,12.812903225806451,16.280645161290327
Adelaide,2016-09,9.063333333333334,17.419999999999998,4.373333333333334,35.8,12.233333333333333,15.066666666666666,66.26666666666667,58.5,1015.3933333333335,1013.0733333333332,13.503333333333332,15.919999999999998
Adelaide,2016-10,10.587096774193547,20.993548387096777,2.6129032258064515,41.483870967741936,12.870967741935484,17.70967741935484,56.25806451612903,45.03225806451613,1015.8774193548385,1014.8161290322581,15.377419354838713,19.31612903225807
Adelaide,2016-11,12.120000000000001,24.70666666666666,1.1066666666666665,34.8,9.333333333333334,16.133333333333333,50.96666666666667,39.03333333333333,1016.0433333333332,1014.3133333333336,17.976666666666667,23.320000000000004
Adelaide,2016-12,15.393548387096777,28.65806451612902,2.8000000000000003,37.16129032258065,10.483870967741936,14.161290322580646,51.903225806451616,38.225806451612904,1013.3387096774194,1011.3096774193544,20.932258064516127,26.990322580645163
Adelaide,2017-01,18.174193548387095,30.661290322580648,1.5225806451612902,35.38709677419355,7.096774193548387,13.193548387096774,53.83870967741935,37.516129032258064,1013.4903225806453,1011.8709677419354,22.803225806451607,29.03870967741935
Adelaide,2017-02,17.077777777777776,28.607407407407404,1.237037037037037,31.25925925925926,8.25925925925926,12.88888888888889,55.592592592592595,41.2962962962963,1015.8814814814817,1014.5481481481481,21.577777777777783,27.044444444444448
Adelaide,2017-03,17.416666666666664,29.140000000000004,1.3133333333333332,30.166666666666668,5.933333333333334,12.6,58.46666666666667,42.2,1015.9933333333333,1014.3566666666666,21.273333333333333,27.540000000000003
Adelaide,2017-04,13.333333333333334,23.336666666666666,1.1066666666666667,28.8,6.9,11.8,58.9,45.93333333333333,1023.6066666666669,1021.0799999999999,18.136666666666667,22.19
Adelaide,2017-05,9.42258064516129,19.158064516129034,1.6516129032258062,27.483870967741936,5.903225806451613,10.67741935483871,66.45161290322581,49.25806451612903,1023.2741935483868,1021.0677419354839,14.087096774193544,18.154838709677417
Adelaide,2017-06,5.375,17.304166666666664,0.08333333333333333,19.25,1.875,7.958333333333333,77.29166666666667,52.0,1030.6458333333335,1028.0958333333333,10.045833333333334,16.462499999999995
Albany,2008-12,14.019354838709674,20.70967741935484,0.9419354838709676,0.0,11.290322580645162,23.967741935483872,71.09677419354838,64.51612903225806,1014.1548387096776,1012.6516129032258,17.84516129032258,18.938709677419357
Albany,2009-01,16.187096774193552,22.990322580645167,0.4967741935483871,0.0,12.516129032258064,24.903225806451612,72.80645161290323,68.29032258064517,1015.8032258064519,1014.0419354838708,19.651612903225807,21.6741935483871
Albany,2009-02,15.078571428571427,23.192857142857147,0.55,0.0,13.75,23.25,69.5,64.03571428571429,1015.3464285714286,1013.8000000000001,19.342857142857138,20.478571428571424
Albany,2009-03,14.82258064516129,22.04516129032258,1.5935483870967742,0.0,11.35483870967742,22.580645161290324,74.45161290322581,67.45161290322581,1018.3258064516131,1016.7580645161291,17.287096774193543,19.848387096774196
Albany,2009-04,14.333333333333336,20.59,0.84,0.0,9.466666666666667,20.633333333333333,75.1,68.9,1022.2133333333333,1020.0433333333333,17.206666666666667,19.03666666666667
Albany,2009-05,10.580645161290326,20.25483870967742,2.329032258064516,0.0,5.419354838709677,13.483870967741936,78.16129032258064,65.25806451612904,1021.774193548387,1019.490322580645,13.619354838709677,18.43548387096774
Albany,2009-06,9.950000000000001,16.693333333333335,7.373333333333335,0.0,14.266666666666667,15.133333333333333,81.23333333333333,68.96666666666667,1013.4666666666667,1011.8866666666669,12.433333333333334,15.216666666666667
Albany,2009-07,9.641935483870968,16.2,4.529032258064516,0.0,11.838709677419354,15.258064516129032,75.41935483870968,65.61290322580645,1018.3838709677416,1016.9870967741937,12.080645161290324,15.012903225806452
Albany,2009-08,9.364516129032259,16.612903225806452,3.870967741935484,0.0,9.32258064516129,14.387096774193548,79.61290322580645,64.83870967741936,1014.4612903225806,1012.5967741935483,12.199999999999998,15.448387096774193
Albany,2009-09,8.876666666666667,16.259999999999998,5.7,0.0,12.8,18.866666666666667,72.23333333333333,67.4,1014.1933333333333,1012.4666666666666,12.363333333333337,14.23666666666667
Albany,2009-10,12.348387096774195,18.309677419354838,1.7741935483870965,0.0,14.903225806451612,21.548387096774192,73.96774193548387,69.83870967741936,1020.7999999999997,1019.348387096774,15.600000000000001,15.938709677419354
Albany,2009-11,13.680000000000003,20.920000000000005,0.9666666666666668,0.0,13.133333333333333,20.733333333333334,69.46666666666667,67.43333333333334,1016.4966666666667,1014.8666666666669,17.720000000000002,18.136666666666667
Albany,2009-12,14.912903225806456,20.81612903225807,0.16129032258064516,0.0,14.516129032258064,22.677419354838708,67.7741935483871,67.06451612903226,952.4774193548387,984.2806451612903,18.470967741935485,19.229032258064517
Albany,2010-01,16.36774193548387,23.03870967741935,0.5548387096774193,0.0,15.258064516129032,23.677419354838708,71.2258064516129,72.80645161290323,1016.2741935483868,1014.8741935483869,20.19677419354839,20.66451612903225
Albany,2010-02,17.53214285714286,23.085714285714285,0.3785714285714286,0.0,16.607142857142858,24.0,73.32142857142857,71.75,1017.2785714285716,1015.317857142857,20.65357142857142,21.717857142857138
Albany,2010-03,16.48064516129032,23.238709677419354,1.2645161290322582,0.0,11.741935483870968,23.06451612903226,72.29032258064517,67.61290322580645,856.0483870967743,920.1838709677421,19.687096774193545,21.429032258064517
Albany,2010-04,13.28,20.67666666666667,2.6599999999999993,0.0,10.866666666666667,18.0,80.93333333333334,69.7,1016.9333333333335,1014.8166666666667,16.68,19.556666666666665
Albany,2010-05,11.309677419354838,18.819354838709682,1.6387096774193552,0.0,10.548387096774194,16.322580645161292,75.74193548387096,63.29032258064516,1018.1419354838711,1016.1451612903227,13.916129032258063,17.780645161290323
Albany,2010-06,9.38,17.186666666666664,3.6,0.0,9.1,13.066666666666666,79.66666666666667,64.4,1024.5966666666668,1022.8766666666667,11.860000000000001,16.143333333333334
Albany,2010-07,8.280645161290321,16.59032258064516,5.070967741935484,0.0,9.387096774193548,13.96774193548387,80.41935483870968,64.48387096774194,1020.6935483870968,1018.7419354838711,10.674193548387096,15.154838709677422
Albany,2010-08,9.12258064516129,16.55483870967742,2.658064516129032,0.0,11.129032258064516,15.580645161290322,75.61290322580645,64.38709677419355,1021.141935483871,1019.074193548387,12.016129032258062,15.116129032258064
Albany,2010-09,10.083333333333334,17.223333333333336,1.846666666666667,0.0,10.933333333333334,18.6,70.16666666666667,64.13333333333334,1024.9433333333334,1022.7099999999997,13.396666666666667,15.943333333333332
Albany,2010-10,10.974193548387099,19.78709677419355,1.974193548387097,0.0,12.161290322580646,23.806451612903224,64.2258064516129,62.774193548387096,1020.3806451612904,1018.5806451612904,16.383870967741935,16.629032258064516
Albany,2010-11,14.533333333333335,21.583333333333332,1.5399999999999998,0.0,13.233333333333333,22.5,62.5,69.06666666666666,1018.3366666666666,1016.5399999999998,18.99666666666667,19.103333333333335
Albany,2010-12,15.56451612903226,20.287096774193547,1.1032258064516127,0.0,18.677419354838708,23.516129032258064,71.96774193548387,67.38709677419355,1014.2645161290325,1012.8516129032257,17.98709677419355,19.103225806451615
Albany,2011-01,17.293548387096774,23.62258064516129,2.6548387096774198,0.0,10.64516129032258,12.516129032258064,68.74193548387096,69.41935483870968,1012.3645161290323,1010.6,20.60645161290323,21.419354838709676
Albany,2011-02,18.04642857142857,22.52857142857143,0.6607142857142857,0.0,15.535714285714286,24.892857142857142,76.42857142857143,73.82142857142857,1016.8892857142855,1015.0392857142858,20.192857142857143,21.135714285714283
Albany,2011-03,16.429032258064513,23.358064516129033,0.3741935483870968,0.0,10.483870967741936,21.193548387096776,72.19354838709677,66.7741935483871,1018.2516129032258,1016.2225806451611,20.035483870967745,21.906451612903226
